Problem  bcsstk01
  (17,11)       3.333333333330000e+08
  (35,11)      -8.333333333330000e+05
   (6,12)      -2.000000000000000e+06
   (7,12)       2.083333333330000e+06
   (8,12)       5.555555555550000e+06
  (12,12)       1.535333333330000e+09
  (14,12)      -5.555555555550000e+06
  (18,12)       6.666666666670001e+08
  (31,12)      -2.083333333330000e+06
  (36,12)       1.000000000000000e+08
   (7,13)      -2.800000000000000e+06
  (13,13)       2.836099469500000e+06
  (17,13)      -2.149285294510000e+06
  (18,13)       2.359161804020000e+06
  (19,13)      -3.333333333330000e+03
  (23,13)      -1.000000000000000e+06
  (37,13)      -2.893518518520000e+04
  (42,13)       2.083333333330000e+06
  (43,13)      -3.830950981710000e+03
  (47,13)      -1.149285294510000e+06
  (48,13)       2.758284706830000e+05
   (8,14)      -3.086419753090000e+04
  (12,14)      -5.555555555550000e+06
  (14,14)       1.767410744460000e+06
  (15,14)       5.179221318160000e+05
  (16,14)       4.298570589020000e+06
  (18,14)      -5.555555555550000e+06
  (20,14)      -6.666666666670000e+03
  (22,14)       2.000000000000000e+06
  (38,14)      -1.597916666670000e+06
  (44,14)      -1.319632135990000e+05
  (45,14)      -5.179221318160000e+05
  (46,14)       2.298570589020000e+06
   (9,15)      -1.543209876540000e+04
  (11,15)       2.777777777780000e+06
  (14,15)       5.179221318160000e+05
  (15,15)       3.890038068480000e+06
  (16,15)      -2.634990274700000e+06
  (17,15)       2.777777777780000e+06
  (21,15)      -1.680000000000000e+06
  (39,15)      -2.893518518520000e+04
  (40,15)      -2.083333333330000e+06
  (44,15)      -5.179221318160000e+05
  (45,15)      -2.165670784530000e+06
  (46,15)      -5.516569413670000e+05
  (10,16)      -3.333333333330000e+06
  (14,16)       4.298570589020000e+06
  (15,16)      -2.634990274700000e+06
  (16,16)       1.975720635310000e+09
  (20,16)      -2.000000000000000e+06
  (22,16)       4.000000000000000e+08
  (39,16)       2.083333333330000e+06
  (40,16)       1.000000000000000e+08
  (44,16)      -2.298570589020000e+06
  (45,16)       5.516569413660000e+05
  (46,16)       4.861936509900000e+08
   (9,17)      -2.777777777780000e+06
  (11,17)       3.333333333330000e+08
  (13,17)      -2.149285294510000e+06
  (15,17)       2.777777777780000e+06
  (17,17)       1.527346515470000e+09
  (18,17)      -1.097797313320000e+08
  (19,17)       1.000000000000000e+06
  (23,17)       2.000000000000000e+08
  (41,17)      -8.333333333330000e+05
  (43,17)       1.149285294510000e+06
  (47,17)       2.297246612360000e+08
  (48,17)      -5.571735107790000e+07
   (8,18)       5.555555555550000e+06
  (12,18)       6.666666666670001e+08
  (13,18)       2.359161804020000e+06
  (14,18)      -5.555555555550000e+06
  (17,18)      -1.097797313320000e+08
  (18,18)       1.564111437110000e+09
  (24,18)      -2.000000000000000e+06
  (37,18)      -2.083333333330000e+06
  (42,18)       1.000000000000000e+08
  (43,18)      -2.758284706830000e+05
  (47,18)      -5.571735107790000e+07
  (48,18)       1.094119600380000e+07
   (1,19)      -2.800000000000000e+06
  (13,19)      -3.333333333330000e+03
  (17,19)       1.000000000000000e+06
  (19,19)       2.832268518520000e+06
  (23,19)       1.000000000000000e+06
  (24,19)       2.083333333330000e+06
  (43,19)      -2.893518518520000e+04
  (48,19)       2.083333333330000e+06
   (2,20)      -3.086419753090000e+04
   (6,20)      -5.555555555550000e+06
  (14,20)      -6.666666666670000e+03
  (16,20)      -2.000000000000000e+06
  (20,20)       1.635447530860000e+06
  (22,20)      -2.000000000000000e+06
  (24,20)      -5.555555555550000e+06
  (44,20)      -1.597916666670000e+06
   (3,21)      -1.543209876540000e+04
   (5,21)       2.777777777780000e+06
  (15,21)      -1.680000000000000e+06
  (21,21)       1.724367283950000e+06
  (22,21)      -2.083333333330000e+06
  (23,21)       2.777777777780000e+06
  (45,21)      -2.893518518520000e+04
  (46,21)      -2.083333333330000e+06
   (4,22)      -3.333333333330000e+06
  (14,22)       2.000000000000000e+06
  (16,22)       4.000000000000000e+08
  (20,22)      -2.000000000000000e+06
  (21,22)      -2.083333333330000e+06
  (22,22)       1.003333333330000e+09
  (45,22)       2.083333333330000e+06
  (46,22)       1.000000000000000e+08
   (3,23)      -2.777777777780000e+06
   (5,23)       3.333333333330000e+08
  (13,23)      -1.000000000000000e+06
  (17,23)       2.000000000000000e+08
  (19,23)       1.000000000000000e+06
  (21,23)       2.777777777780000e+06
  (23,23)       1.067500000000000e+09
  (47,23)      -8.333333333330000e+05
   (2,24)       5.555555555550000e+06
   (6,24)       6.666666666670001e+08
  (18,24)      -2.000000000000000e+06
  (19,24)       2.083333333330000e+06
  (20,24)      -5.555555555550000e+06
  (24,24)       1.535333333330000e+09
  (43,24)      -2.083333333330000e+06
  (48,24)       1.000000000000000e+08
   (1,25)      -2.893518518520000e+04
   (6,25)      -2.083333333330000e+06
  (25,25)       6.087962962960000e+04
  (29,25)       1.250000000000000e+06
  (30,25)       4.166666666670000e+05
  (31,25)      -4.166666666670000e+03
  (35,25)       1.250000000000000e+06
   (2,26)      -1.597916666670000e+06
  (26,26)       3.372916666670000e+06
  (28,26)      -2.500000000000000e+06
  (32,26)      -8.333333333330000e+03
  (34,26)      -2.500000000000000e+06
   (3,27)      -2.893518518520000e+04
   (4,27)       2.083333333330000e+06
  (27,27)       2.411712962960000e+06
  (28,27)      -4.166666666670000e+05
  (33,27)      -2.355000000000000e+06
   (3,28)      -2.083333333330000e+06
   (4,28)       1.000000000000000e+08
  (26,28)      -2.500000000000000e+06
  (27,28)      -4.166666666670000e+05
  (28,28)       1.500000000000000e+09
  (32,28)       2.500000000000000e+06
  (34,28)       5.000000000000000e+08
   (5,29)      -8.333333333330000e+05
  (25,29)       1.250000000000000e+06
  (29,29)       5.018333333330000e+08
  (31,29)      -1.250000000000000e+06
  (35,29)       2.500000000000000e+08
   (1,30)       2.083333333330000e+06
   (6,30)       1.000000000000000e+08
  (25,30)       4.166666666670000e+05
  (30,30)       5.025000000000000e+08
  (36,30)      -2.500000000000000e+06
   (7,31)      -2.893518518520000e+04
  (12,31)      -2.083333333330000e+06
  (25,31)      -4.166666666670000e+03
  (29,31)      -1.250000000000000e+06
  (31,31)       3.985879629630000e+06
  (35,31)      -1.250000000000000e+06
  (36,31)       4.166666666670000e+05
  (37,31)      -3.925000000000000e+06
   (8,32)      -1.597916666670000e+06
  (26,32)      -8.333333333330000e+03
  (28,32)       2.500000000000000e+06
  (32,32)       3.411496913580000e+06
  (34,32)       2.500000000000000e+06
  (36,32)       6.944444444440000e+06
  (38,32)      -3.858024691360000e+04
  (42,32)       6.944444444450000e+06
   (9,33)      -2.893518518520000e+04
  (10,33)       2.083333333330000e+06
  (27,33)      -2.355000000000000e+06
  (33,33)       2.431003086420000e+06
  (34,33)      -4.166666666670000e+05
  (35,33)      -3.472222222220000e+06
  (39,33)      -1.929012345680000e+04
  (41,33)      -3.472222222220000e+06
   (9,34)      -2.083333333330000e+06
  (10,34)       1.000000000000000e+08
  (26,34)      -2.500000000000000e+06
  (28,34)       5.000000000000000e+08
  (32,34)       2.500000000000000e+06
  (33,34)      -4.166666666670000e+05
  (34,34)       1.504166666670000e+09
  (40,34)      -4.166666666670000e+06
  (11,35)      -8.333333333330000e+05
  (25,35)       1.250000000000000e+06
  (29,35)       2.500000000000000e+08
  (31,35)      -1.250000000000000e+06
  (33,35)      -3.472222222220000e+06
  (35,35)       1.335166666670000e+09
  (39,35)       3.472222222220000e+06
  (41,35)       4.166666666670000e+08
   (7,36)       2.083333333330000e+06
  (12,36)       1.000000000000000e+08
  (30,36)      -2.500000000000000e+06
  (31,36)       4.166666666670000e+05
  (32,36)       6.944444444440000e+06
  (36,36)       2.169166666670000e+09
  (38,36)      -6.944444444440000e+06
  (42,36)       8.333333333329999e+08
  (13,37)      -2.893518518520000e+04
  (18,37)      -2.083333333330000e+06
  (31,37)      -3.925000000000000e+06
  (37,37)       3.985879629630000e+06
  (41,37)      -1.250000000000000e+06
  (42,37)       4.166666666670000e+05
  (43,37)      -4.166666666670000e+03
  (47,37)      -1.250000000000000e+06
  (14,38)      -1.597916666670000e+06
  (32,38)      -3.858024691360000e+04
  (36,38)      -6.944444444440000e+06
  (38,38)       3.411496913580000e+06
  (40,38)       2.500000000000000e+06
  (42,38)      -6.944444444450000e+06
  (44,38)      -8.333333333330000e+03
  (46,38)       2.500000000000000e+06
  (15,39)      -2.893518518520000e+04
  (16,39)       2.083333333330000e+06
  (33,39)      -1.929012345680000e+04
  (35,39)       3.472222222220000e+06
  (39,39)       2.431003086420000e+06
  (40,39)      -4.166666666670000e+05
  (41,39)       3.472222222220000e+06
  (45,39)      -2.355000000000000e+06
  (15,40)      -2.083333333330000e+06
  (16,40)       1.000000000000000e+08
  (34,40)      -4.166666666670000e+06
  (38,40)       2.500000000000000e+06
  (39,40)      -4.166666666670000e+05
  (40,40)       1.504166666670000e+09
  (44,40)      -2.500000000000000e+06
  (46,40)       5.000000000000000e+08
  (17,41)      -8.333333333330000e+05
  (33,41)      -3.472222222220000e+06
  (35,41)       4.166666666670000e+08
  (37,41)      -1.250000000000000e+06
  (39,41)       3.472222222220000e+06
  (41,41)       1.335166666670000e+09
  (43,41)       1.250000000000000e+06
  (47,41)       2.500000000000000e+08
  (13,42)       2.083333333330000e+06
  (18,42)       1.000000000000000e+08
  (32,42)       6.944444444450000e+06
  (36,42)       8.333333333329999e+08
  (37,42)       4.166666666670000e+05
  (38,42)      -6.944444444450000e+06
  (42,42)       2.169166666670000e+09
  (48,42)      -2.500000000000000e+06
  (13,43)      -3.830950981710000e+03
  (17,43)       1.149285294510000e+06
  (18,43)      -2.758284706830000e+05
  (19,43)      -2.893518518520000e+04
  (24,43)      -2.083333333330000e+06
  (37,43)      -4.166666666670000e+03
  (41,43)       1.250000000000000e+06
  (43,43)       6.471058061130000e+04
  (47,43)       2.399285294510000e+06
  (48,43)       1.408381959840000e+05
  (14,44)      -1.319632135990000e+05
  (15,44)      -5.179221318160000e+05
  (16,44)      -2.298570589020000e+06
  (20,44)      -1.597916666670000e+06
  (38,44)      -8.333333333330000e+03
  (40,44)      -2.500000000000000e+06
  (44,44)       3.504879880270000e+06
  (45,44)       5.179221318160000e+05
  (46,44)      -4.798570589020000e+06
  (14,45)      -5.179221318160000e+05
  (15,45)      -2.165670784530000e+06
  (16,45)       5.516569413660000e+05
  (21,45)      -2.893518518520000e+04
  (22,45)       2.083333333330000e+06
  (39,45)      -2.355000000000000e+06
  (44,45)       5.179221318160000e+05
  (45,45)       4.577383747490000e+06
  (46,45)       1.349902747000000e+05
  (14,46)       2.298570589020000e+06
  (15,46)      -5.516569413670000e+05
  (16,46)       4.861936509900000e+08
  (21,46)      -2.083333333330000e+06
  (22,46)       1.000000000000000e+08
  (38,46)       2.500000000000000e+06
  (40,46)       5.000000000000000e+08
  (44,46)      -4.798570589020000e+06
  (45,46)       1.349902747000000e+05
  (46,46)       2.472387301980000e+09
  (13,47)      -1.149285294510000e+06
  (17,47)       2.297246612360000e+08
  (18,47)      -5.571735107790000e+07
  (23,47)      -8.333333333330000e+05
  (37,47)      -1.250000000000000e+06
  (41,47)       2.500000000000000e+08
  (43,47)       2.399285294510000e+06
  (47,47)       9.616798488040000e+08
  (48,47)      -1.097797313320000e+08
  (13,48)       2.758284706830000e+05
  (17,48)      -5.571735107790000e+07
  (18,48)       1.094119600380000e+07
  (19,48)       2.083333333330000e+06
  (24,48)       1.000000000000000e+08
  (42,48)      -2.500000000000000e+06
  (43,48)       1.408381959840000e+05
  (47,48)      -1.097797313320000e+08
  (48,48)       5.312781037750000e+08


Task:
1. Write C program, which will realise the the matrix/vector
   multiplication G*b with G formed as the full matrix (without
   exploiting the sparsity) in two versions:
   a) fully sequential,
   b) using the broadcasting technique in the OpenMPI
      environment. Take vector b constructed as follows:
      b = [ 1, 2, 1, 2, ... , 1, 2, 1, 2 ]^T
2. Write C program, which will realise the the matrix/vector
   multiplication G*b with G formed expoliting the sparsity in
   two versions:
   a) fully sequential,
   b) using the broadcasting technique in the OpenMPI
      environment. Take vector b constructed as follows:
      b = [ 1, 2, 1, 2, ... , 1, 2, 1, 2 ]^T
3. Compare execution times for all four versions.

